cell_name,cell_type,basal_max_fit_x,basal_max_fit_y,apical_max_fit_x,apical_max_fit_y
ITL46__902436175_stage_1_seed_2_hof_0,ITL46,174,0.478923117598752,105,0.485203116847503
ITL46__902531223_stage_1_seed_1_hof_0,ITL46,177,0.66815196888531,199,0.654460132455933
ITL46__902531223_stage_1_seed_2_hof_0,ITL46,134,0.521237311462009,175,0.512399837245165
ITL46__911030210_stage_1_seed_1_hof_0,ITL46,106,0.682007504632622,135,0.685949582452153
ITL46__911030210_stage_1_seed_2_hof_0,ITL46,99,0.693298541085634,90,0.686305242398515
ITL46__911076688_stage_1_seed_1_hof_0,ITL46,104,0.449346806009426,125,0.455091794663569
ITL46__911076688_stage_1_seed_2_hof_0,ITL46,108,0.493826679697803,132,0.500662269346633
LAMP5PAX6Other__1001422905_stage_1_seed_1_hof_0,LAMP5PAX6Other,42,0.465606708271796,NaN,NaN
LAMP5PAX6Other__1001422905_stage_1_seed_2_hof_0,LAMP5PAX6Other,43,0.432216517191287,NaN,NaN
LAMP5PAX6Other__1001425139_stage_1_seed_1_hof_0,LAMP5PAX6Other,39,0.476129328779651,NaN,NaN
LAMP5PAX6Other__1001425139_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.546627215155911,NaN,NaN
LAMP5PAX6Other__1001478009_stage_1_seed_1_hof_0,LAMP5PAX6Other,56,0.437949723867026,NaN,NaN
LAMP5PAX6Other__1001478009_stage_1_seed_2_hof_0,LAMP5PAX6Other,58,0.43821964986708,NaN,NaN
LAMP5PAX6Other__1001483877_stage_1_seed_1_hof_0,LAMP5PAX6Other,35,0.381160596706324,NaN,NaN
LAMP5PAX6Other__1001483877_stage_1_seed_2_hof_0,LAMP5PAX6Other,35,0.218370993751275,NaN,NaN
LAMP5PAX6Other__1005083233_stage_1_seed_1_hof_0,LAMP5PAX6Other,37,0.422265416147335,NaN,NaN
LAMP5PAX6Other__1005083233_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.586919167748596,NaN,NaN
LAMP5PAX6Other__1005097706_stage_1_seed_1_hof_0,LAMP5PAX6Other,35,0.51183694414676,NaN,NaN
LAMP5PAX6Other__1005116394_stage_1_seed_1_hof_0,LAMP5PAX6Other,43,0.418744491050561,NaN,NaN
LAMP5PAX6Other__1005116394_stage_1_seed_2_hof_0,LAMP5PAX6Other,36,0.415670423525814,NaN,NaN
LAMP5PAX6Other__653810044_stage_1_seed_1_hof_0,LAMP5PAX6Other,38,0.46282681235129,NaN,NaN
LAMP5PAX6Other__653810044_stage_1_seed_2_hof_0,LAMP5PAX6Other,46,0.393594939120075,NaN,NaN
LAMP5PAX6Other__689319155_stage_1_seed_1_hof_0,LAMP5PAX6Other,101,0.560827570633916,NaN,NaN
LAMP5PAX6Other__689319155_stage_1_seed_2_hof_0,LAMP5PAX6Other,98,0.541567190693728,NaN,NaN
LAMP5PAX6Other__707795387_stage_1_seed_1_hof_0,LAMP5PAX6Other,69,0.412130795175274,NaN,NaN
LAMP5PAX6Other__721688585_stage_1_seed_1_hof_0,LAMP5PAX6Other,46,0.525881451678911,NaN,NaN
LAMP5PAX6Other__721688585_stage_1_seed_2_hof_0,LAMP5PAX6Other,69,0.469744424617292,NaN,NaN
LAMP5PAX6Other__737549661_stage_1_seed_1_hof_0,LAMP5PAX6Other,39,0.356964800483899,NaN,NaN
LAMP5PAX6Other__738006528_stage_1_seed_1_hof_0,LAMP5PAX6Other,120,0.665196678993575,NaN,NaN
LAMP5PAX6Other__738006528_stage_1_seed_2_hof_0,LAMP5PAX6Other,67,0.598311076217244,NaN,NaN
LAMP5PAX6Other__766984328_stage_1_seed_2_hof_0,LAMP5PAX6Other,44,0.44732334236449,NaN,NaN
LAMP5PAX6Other__767084655_stage_1_seed_1_hof_0,LAMP5PAX6Other,85,0.416397672355546,NaN,NaN
LAMP5PAX6Other__767084655_stage_1_seed_2_hof_0,LAMP5PAX6Other,63,0.372495776527478,NaN,NaN
LAMP5PAX6Other__770559860_stage_1_seed_1_hof_0,LAMP5PAX6Other,158,0.368412366555119,NaN,NaN
LAMP5PAX6Other__770559860_stage_1_seed_2_hof_0,LAMP5PAX6Other,82,0.370769391853625,NaN,NaN
LAMP5PAX6Other__811822915_stage_1_seed_1_hof_0,LAMP5PAX6Other,37,0.43843276639361,NaN,NaN
LAMP5PAX6Other__811822915_stage_1_seed_2_hof_0,LAMP5PAX6Other,40,0.400306015970324,NaN,NaN
LAMP5PAX6Other__811932153_stage_1_seed_1_hof_0,LAMP5PAX6Other,35,0.51109027419667,NaN,NaN
LAMP5PAX6Other__811932153_stage_1_seed_2_hof_0,LAMP5PAX6Other,85,0.367211781321388,NaN,NaN
LAMP5PAX6Other__811953283_stage_1_seed_1_hof_0,LAMP5PAX6Other,57,0.42078206071133,NaN,NaN
LAMP5PAX6Other__811953283_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.610510621398469,NaN,NaN
LAMP5PAX6Other__832565636_stage_1_seed_1_hof_0,LAMP5PAX6Other,75,0.444408281692985,NaN,NaN
LAMP5PAX6Other__832565636_stage_1_seed_2_hof_0,LAMP5PAX6Other,74,0.385362878852372,NaN,NaN
LAMP5PAX6Other__832614788_stage_1_seed_1_hof_0,LAMP5PAX6Other,74,0.574731098600766,NaN,NaN
LAMP5PAX6Other__832614788_stage_1_seed_2_hof_0,LAMP5PAX6Other,86,0.452804945718204,NaN,NaN
LAMP5PAX6Other__835572687_stage_1_seed_2_hof_0,LAMP5PAX6Other,37,0.415334916278928,NaN,NaN
LAMP5PAX6Other__835596750_stage_1_seed_1_hof_0,LAMP5PAX6Other,37,0.63133918616947,NaN,NaN
LAMP5PAX6Other__835596750_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.503416478436374,NaN,NaN
LAMP5PAX6Other__835611255_stage_1_seed_1_hof_0,LAMP5PAX6Other,34,0.526200882888932,NaN,NaN
LAMP5PAX6Other__835611255_stage_1_seed_2_hof_0,LAMP5PAX6Other,33,0.573852118870916,NaN,NaN
LAMP5PAX6Other__835631800_stage_1_seed_2_hof_0,LAMP5PAX6Other,31,0.509253914268568,NaN,NaN
LAMP5PAX6Other__835648767_stage_1_seed_1_hof_0,LAMP5PAX6Other,31,0.334408855825513,NaN,NaN
LAMP5PAX6Other__835648767_stage_1_seed_2_hof_0,LAMP5PAX6Other,31,0.344177752615489,NaN,NaN
LAMP5PAX6Other__835857228_stage_1_seed_2_hof_0,LAMP5PAX6Other,35,0.593973355348507,NaN,NaN
LAMP5PAX6Other__835859530_stage_1_seed_1_hof_0,LAMP5PAX6Other,35,0.41900211064137,NaN,NaN
LAMP5PAX6Other__835859530_stage_1_seed_2_hof_0,LAMP5PAX6Other,37,0.370487484837376,NaN,NaN
LAMP5PAX6Other__839923944_stage_1_seed_1_hof_0,LAMP5PAX6Other,37,0.359880745899085,NaN,NaN
LAMP5PAX6Other__839923944_stage_1_seed_2_hof_0,LAMP5PAX6Other,37,0.407704846029704,NaN,NaN
LAMP5PAX6Other__839970928_stage_1_seed_1_hof_0,LAMP5PAX6Other,85,0.386139434459057,NaN,NaN
LAMP5PAX6Other__840043506_stage_1_seed_1_hof_0,LAMP5PAX6Other,74,0.501985013800248,NaN,NaN
LAMP5PAX6Other__840043506_stage_1_seed_2_hof_0,LAMP5PAX6Other,69,0.393608799263361,NaN,NaN
LAMP5PAX6Other__840062001_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.484338230648575,NaN,NaN
LAMP5PAX6Other__840142358_stage_1_seed_2_hof_0,LAMP5PAX6Other,43,0.604849837675403,NaN,NaN
LAMP5PAX6Other__852671126_stage_1_seed_1_hof_0,LAMP5PAX6Other,38,0.672388025801419,NaN,NaN
LAMP5PAX6Other__852671126_stage_1_seed_2_hof_0,LAMP5PAX6Other,36,0.562343430810886,NaN,NaN
LAMP5PAX6Other__854528751_stage_1_seed_1_hof_0,LAMP5PAX6Other,42,0.447204895295051,NaN,NaN
LAMP5PAX6Other__854528751_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.416452357418256,NaN,NaN
LAMP5PAX6Other__854543457_stage_1_seed_2_hof_0,LAMP5PAX6Other,39,0.35256940423348,NaN,NaN
LAMP5PAX6Other__854622053_stage_1_seed_1_hof_0,LAMP5PAX6Other,39,0.345992874241759,NaN,NaN
LAMP5PAX6Other__854622053_stage_1_seed_2_hof_0,LAMP5PAX6Other,38,0.429376455764353,NaN,NaN
LAMP5PAX6Other__854629312_stage_1_seed_1_hof_0,LAMP5PAX6Other,38,0.425709901309355,NaN,NaN
LAMP5PAX6Other__854629312_stage_1_seed_2_hof_0,LAMP5PAX6Other,37,0.444154137120588,NaN,NaN
LAMP5PAX6Other__868240930_stage_1_seed_1_hof_0,LAMP5PAX6Other,41,0.286420670071453,NaN,NaN
LAMP5PAX6Other__868240930_stage_1_seed_2_hof_0,LAMP5PAX6Other,43,0.283635206660271,NaN,NaN
LAMP5PAX6Other__880238289_stage_1_seed_1_hof_0,LAMP5PAX6Other,36,0.442691249349753,NaN,NaN
LAMP5PAX6Other__880238289_stage_1_seed_2_hof_0,LAMP5PAX6Other,36,0.514306098319789,NaN,NaN
LAMP5PAX6Other__880352738_stage_1_seed_1_hof_0,LAMP5PAX6Other,43,0.44086949640123,NaN,NaN
LAMP5PAX6Other__880352738_stage_1_seed_2_hof_0,LAMP5PAX6Other,38,0.404481751177238,NaN,NaN
LAMP5PAX6Other__880462484_stage_1_seed_1_hof_0,LAMP5PAX6Other,39,0.505348486740778,NaN,NaN
LAMP5PAX6Other__880462484_stage_1_seed_2_hof_0,LAMP5PAX6Other,36,0.443286446272692,NaN,NaN
LAMP5PAX6Other__902487067_stage_1_seed_1_hof_0,LAMP5PAX6Other,34,0.382974981179266,NaN,NaN
LAMP5PAX6Other__902487067_stage_1_seed_2_hof_0,LAMP5PAX6Other,34,0.39782069241599,NaN,NaN
LAMP5PAX6Other__902498859_stage_1_seed_1_hof_0,LAMP5PAX6Other,30,0.640873726962176,NaN,NaN
LAMP5PAX6Other__902498859_stage_1_seed_2_hof_0,LAMP5PAX6Other,30,0.578988929090432,NaN,NaN
LAMP5PAX6Other__902511379_stage_1_seed_1_hof_0,LAMP5PAX6Other,90,0.407824782784542,NaN,NaN
LAMP5PAX6Other__902511379_stage_1_seed_2_hof_0,LAMP5PAX6Other,72,0.405331826687781,NaN,NaN
LAMP5PAX6Other__911052828_stage_1_seed_2_hof_0,LAMP5PAX6Other,34,0.387107339350591,NaN,NaN
PVALB__643397120_stage_1_seed_1_hof_0,PVALB,70,0.314942942590799,NaN,NaN
PVALB__643397120_stage_1_seed_2_hof_0,PVALB,38,0.419589556522587,NaN,NaN
PVALB__656933853_stage_1_seed_1_hof_0,PVALB,67,0.588821198046119,NaN,NaN
PVALB__656933853_stage_1_seed_2_hof_0,PVALB,45,0.721244638031164,NaN,NaN
PVALB__685790763_stage_1_seed_2_hof_0,PVALB,41,0.388036059891401,NaN,NaN
PVALB__685821059_stage_1_seed_1_hof_0,PVALB,74,0.592801138986326,NaN,NaN
PVALB__685821059_stage_1_seed_2_hof_0,PVALB,71,0.47928755322385,NaN,NaN
PVALB__689331391_stage_1_seed_1_hof_0,PVALB,71,0.531749873708314,NaN,NaN
PVALB__689331391_stage_1_seed_2_hof_0,PVALB,69,0.534770970672997,NaN,NaN
PVALB__689360084_stage_1_seed_1_hof_0,PVALB,46,0.389355766626674,NaN,NaN
PVALB__689360084_stage_1_seed_2_hof_0,PVALB,43,0.432411782799593,NaN,NaN
PVALB__695505884_stage_1_seed_1_hof_0,PVALB,30,0.451196067907304,NaN,NaN
PVALB__695574463_stage_1_seed_1_hof_0,PVALB,49,0.522723963554643,NaN,NaN
PVALB__701072075_stage_1_seed_2_hof_0,PVALB,33,0.677672021068196,NaN,NaN
PVALB__720835661_stage_1_seed_1_hof_0,PVALB,82,0.416927235589921,NaN,NaN
PVALB__720835661_stage_1_seed_2_hof_0,PVALB,89,0.485007456604904,NaN,NaN
PVALB__732058780_stage_1_seed_1_hof_0,PVALB,85,0.520715103992256,NaN,NaN
PVALB__732105067_stage_1_seed_1_hof_0,PVALB,55,0.627548831511601,NaN,NaN
PVALB__732105067_stage_1_seed_2_hof_0,PVALB,60,0.677315571150671,NaN,NaN
PVALB__758308097_stage_1_seed_1_hof_0,PVALB,35,0.604889764152675,NaN,NaN
PVALB__758308097_stage_1_seed_2_hof_0,PVALB,63,0.507010142668361,NaN,NaN
PVALB__766789211_stage_1_seed_1_hof_0,PVALB,73,0.459261147919345,NaN,NaN
PVALB__766789211_stage_1_seed_2_hof_0,PVALB,75,0.454845828174101,NaN,NaN
PVALB__767801031_stage_1_seed_1_hof_0,PVALB,63,0.50707333222804,NaN,NaN
PVALB__767801031_stage_1_seed_2_hof_0,PVALB,64,0.448868235900616,NaN,NaN
PVALB__770622754_stage_1_seed_1_hof_0,PVALB,46,0.7264613412972,NaN,NaN
PVALB__770622754_stage_1_seed_2_hof_0,PVALB,43,0.72975441627595,NaN,NaN
PVALB__786447528_stage_1_seed_1_hof_0,PVALB,39,0.732290300043476,NaN,NaN
PVALB__786447528_stage_1_seed_2_hof_0,PVALB,57,0.639654646700763,NaN,NaN
PVALB__805772880_stage_1_seed_1_hof_0,PVALB,73,0.75404155463064,NaN,NaN
PVALB__805772880_stage_1_seed_2_hof_0,PVALB,52,0.705335988564077,NaN,NaN
PVALB__811984547_stage_1_seed_1_hof_0,PVALB,40,0.675298407353839,NaN,NaN
PVALB__811984547_stage_1_seed_2_hof_0,PVALB,47,0.639408773269948,NaN,NaN
PVALB__835674226_stage_1_seed_1_hof_0,PVALB,42,0.393618943268958,NaN,NaN
PVALB__835674226_stage_1_seed_2_hof_0,PVALB,60,0.563929175490133,NaN,NaN
SST__689306781_stage_1_seed_1_hof_0,SST,105,0.631424991421092,NaN,NaN
SST__689306781_stage_1_seed_2_hof_0,SST,71,0.539022591947693,NaN,NaN
SST__720881002_stage_1_seed_1_hof_0,SST,67,0.338732275536969,NaN,NaN
SST__720881002_stage_1_seed_2_hof_0,SST,55,0.353892510556064,NaN,NaN
SST__737553506_stage_1_seed_1_hof_0,SST,69,0.659041841666882,NaN,NaN
SST__737553506_stage_1_seed_2_hof_0,SST,57,0.715226412571045,NaN,NaN
SST__737792547_stage_1_seed_1_hof_0,SST,58,0.602134206585826,NaN,NaN
SST__737792547_stage_1_seed_2_hof_0,SST,46,0.558772420066041,NaN,NaN
SST__758996755_stage_1_seed_1_hof_0,SST,99,0.543686518054495,NaN,NaN
SST__758996755_stage_1_seed_2_hof_0,SST,103,0.401003435517837,NaN,NaN
SST__766791643_stage_1_seed_1_hof_0,SST,114,0.54812667806963,NaN,NaN
SST__766791643_stage_1_seed_2_hof_0,SST,69,0.615879509481295,NaN,NaN
SST__868145983_stage_1_seed_1_hof_0,SST,84,0.342201303864227,NaN,NaN
SST__868145983_stage_1_seed_2_hof_0,SST,84,0.494636504642572,NaN,NaN
VIP__650077366_stage_1_seed_1_hof_0,VIP,80,0.493877326183282,NaN,NaN
VIP__650077366_stage_1_seed_2_hof_0,VIP,91,0.512465605396082,NaN,NaN
VIP__685766680_stage_1_seed_1_hof_0,VIP,81,0.5022388176899,NaN,NaN
VIP__685766680_stage_1_seed_2_hof_0,VIP,51,0.441117174556305,NaN,NaN
VIP__685780246_stage_1_seed_1_hof_0,VIP,77,0.52051470383946,NaN,NaN
VIP__685780246_stage_1_seed_2_hof_0,VIP,39,0.460870458136432,NaN,NaN
VIP__685806972_stage_1_seed_1_hof_0,VIP,71,0.478053697041505,NaN,NaN
VIP__685806972_stage_1_seed_2_hof_0,VIP,48,0.446398401594888,NaN,NaN
VIP__700801541_stage_1_seed_1_hof_0,VIP,45,0.531786772662119,NaN,NaN
VIP__700801541_stage_1_seed_2_hof_0,VIP,61,0.469217435640464,NaN,NaN
VIP__732115399_stage_1_seed_1_hof_0,VIP,62,0.471211859556477,NaN,NaN
VIP__732115399_stage_1_seed_2_hof_0,VIP,68,0.501707006442013,NaN,NaN
VIP__732127116_stage_1_seed_1_hof_0,VIP,79,0.627745070850887,NaN,NaN
VIP__732127116_stage_1_seed_2_hof_0,VIP,77,0.578187857825047,NaN,NaN
VIP__732141043_stage_1_seed_1_hof_0,VIP,71,0.586392396271389,NaN,NaN
VIP__732141043_stage_1_seed_2_hof_0,VIP,42,0.640271713921875,NaN,NaN
VIP__732141075_stage_1_seed_1_hof_0,VIP,80,0.703758160846609,NaN,NaN
VIP__732141075_stage_1_seed_2_hof_0,VIP,100,0.604433208500194,NaN,NaN
VIP__737549021_stage_1_seed_1_hof_0,VIP,86,0.532092848412045,NaN,NaN
VIP__737549021_stage_1_seed_2_hof_0,VIP,124,0.451973285521569,NaN,NaN
VIP__758286002_stage_1_seed_2_hof_0,VIP,38,0.457599815866912,NaN,NaN
VIP__766791358_stage_1_seed_1_hof_0,VIP,29,0.380469408662142,NaN,NaN
VIP__766791358_stage_1_seed_2_hof_0,VIP,29,0.42901548227924,NaN,NaN
VIP__783622479_stage_1_seed_1_hof_0,VIP,38,0.47287464876883,NaN,NaN
VIP__783622479_stage_1_seed_2_hof_0,VIP,43,0.437437685642747,NaN,NaN
VIP__793395012_stage_1_seed_1_hof_0,VIP,56,0.429973403126122,NaN,NaN
VIP__793395012_stage_1_seed_2_hof_0,VIP,88,0.392886489283162,NaN,NaN
VIP__812033452_stage_1_seed_2_hof_0,VIP,35,0.595750657405146,NaN,NaN
VIP__880167933_stage_1_seed_1_hof_0,VIP,90,0.344862787690021,NaN,NaN
VIP__880167933_stage_1_seed_2_hof_0,VIP,79,0.423578045844563,NaN,NaN
VIP__880991732_stage_1_seed_1_hof_0,VIP,61,0.522281739858393,NaN,NaN
