cell_name,cell_type,1250,1562,1953,2441,3052,3815,4768,5960,7451,9312,11640,14550,18188,22735,28419,35523,44304,55400,69250,86562,108203,135254,168442,200000
ITL23__541549258_stage_1_seed_2_hof_0,ITL23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.549067485953,149.207934240568,166.655377262149,184.38433816042,202.691426615441,221.338052276575,239.361314942103,257.423375620248,274.215044546998,290.132531589107,303.599567163388,314.01429451572,320.239800626333,322.311038297295,321.635527123469,320.204938985837
ITL23__541557114_stage_1_seed_1_hof_0,ITL23,69.4392266827011,79.2227069376165,91.6171650315452,104.757207030014,119.852616974368,136.273801194589,152.269286178845,169.384244898326,186.468363436708,202.575200473461,217.664357534816,230.709843147467,244.736602265333,257.693987939682,270.435636171562,284.492192881809,298.728753451985,314.116312136883,330.240664015827,347.579403315357,364.09894109857,381.474273747564,397.939468070748,409.710577485976
ITL23__541557114_stage_1_seed_2_hof_0,ITL23,53.8918966435701,61.9447267340362,72.0253977063476,83.1403199920219,95.3780704816069,109.783139412359,125.231455204869,143.015267522404,162.214838157027,182.563707825078,203.583926334887,224.575187522769,244.621221720999,263.951236301369,281.76988800478,298.643399472421,314.508093092155,330.94999754989,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__569835804_stage_1_seed_1_hof_0,ITL23,24.3770665749023,27.7931307695284,31.5241893886798,36.0719929367495,40.8356860785875,46.238100170549,52.0615570961558,59.0633759480164,66.4977886669683,74.5843194533045,84.1314438343135,93.7441643257795,104.354772838332,114.876309976777,126.592725372267,137.876467100435,148.668589958247,158.945763720979,167.989756733845,176.417257664707,184.621503934748,192.52576469329,200.037453198758,205.703047685747
ITL23__569835804_stage_1_seed_2_hof_0,ITL23,26.4131102568206,29.6502647605682,33.8668615217536,38.2019964615001,43.2211023483209,49.0092597712692,55.6226559873468,62.2485195611189,70.146113531779,78.2541472266977,86.8740307095499,95.9561002823297,105.466653829704,114.856921668541,124.291147338619,133.542191381414,142.559547703332,151.154316521504,159.744760956565,167.892001689243,176.190852940579,184.726762883776,192.301296929975,198.363091593063
ITL23__569860121_stage_1_seed_1_hof_0,ITL23,NaN,NaN,NaN,NaN,NaN,95.9024421322266,108.524191015436,122.618832454426,137.814026144541,153.775940677291,170.400015821129,188.692794128084,208.148533824467,228.770725298179,249.50160906418,270.033422282932,289.881471329372,309.988945769368,328.315766347897,343.737237727434,355.328423978637,363.595208952337,368.556530846978,371.902755087322
ITL23__569860121_stage_1_seed_2_hof_0,ITL23,NaN,NaN,NaN,NaN,101.118208799165,114.893360845481,129.736908845337,145.467520331851,161.531800713738,179.169561116871,196.944227930948,215.199853932616,233.716401478407,253.157783465937,272.778906206012,293.1273006535,312.223402198279,330.405952475141,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__571732727_stage_1_seed_1_hof_0,ITL23,111.548372009818,126.735866670168,142.571275017376,159.147122168972,175.96198799378,192.925578294276,210.626490464645,227.96612956009,245.320380905149,262.398858678427,280.497780848637,298.337740870192,317.58045327093,335.998462603646,356.55082734456,377.278788666073,398.158392209223,420.912925738221,444.30243653242,467.09614824055,490.163036988106,512.838990824958,532.897376713558,546.713659406488
ITL23__571732727_stage_1_seed_2_hof_0,ITL23,68.4545381659207,79.3678368825758,92.9705747734257,107.812843373724,125.063878889107,145.524139461195,167.586983210182,190.458762860843,216.046899552068,240.586494193314,266.486583989759,290.587334632991,313.66101486475,335.091732305763,354.515841840405,372.719253552042,390.408518285791,408.299242277246,426.788559976189,445.724783473444,464.61224223459,483.307460082618,501.188243103111,514.907216272397
ITL23__576110753_stage_1_seed_1_hof_0,ITL23,59.0190296657608,63.1767759300212,69.6408357700242,78.0225441951664,86.5978983225239,95.3447375722147,105.072842413019,114.769246861565,125.499426546247,136.74565938396,148.18133887556,160.082790126637,172.697942310551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__576110753_stage_1_seed_2_hof_0,ITL23,56.7917261043195,64.1145522244123,71.6822924100092,80.9418281568744,90.5203733198193,100.870341140297,112.174028801428,124.235204390095,136.540599361315,149.36398899821,162.540471045338,174.572649050806,186.626881831079,198.255216292364,209.358438914873,219.452723322996,229.258659804702,238.005884465093,246.047562405985,252.362995895559,261.69174613039,272.819203629908,NaN,NaN
ITL23__576118161_stage_1_seed_1_hof_0,ITL23,30.4928932398369,34.0638107622009,39.3108512704001,45.819596251908,53.2540021880332,62.3897136880653,73.3853290848918,87.0264305596576,102.534531409017,119.912012805877,138.548751293791,156.999331915455,176.021065711631,194.8126497315,212.801421400139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__576118161_stage_1_seed_2_hof_0,ITL23,58.9941130742382,66.2095876758116,74.2121387253649,82.5698073221335,91.6693818750882,101.857591301704,112.840893788603,124.433510312273,137.140900630876,149.950431774666,163.506966894965,177.501290532594,191.358244176194,205.092890371516,218.974682976297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__595572609_stage_1_seed_1_hof_0,ITL23,38.7332661742292,43.4384127562533,48.3408926294004,53.2740585956093,60.2761247543392,70.9619565000761,87.2494333263804,109.336677156367,133.761883449631,157.536628388631,179.738963157383,200.768228959133,218.4977066968,234.156704638063,249.261982620612,262.928616900267,277.784255589337,292.886454232785,309.376485043596,326.690233424435,344.249524914564,362.078811148052,378.666553008386,391.174884716044
ITL23__595572609_stage_1_seed_2_hof_0,ITL23,75.605816009542,85.3723541361271,96.1224709422903,107.944868237233,119.600843383617,133.317429710369,146.547816208058,160.090756823849,174.145599223546,188.016107275479,202.116650409747,215.613439499004,229.536017352033,243.191245616938,257.597872188361,271.273119263032,286.029403905405,301.04708585614,316.492210894176,332.212153130758,348.485519462549,363.55377435645,377.237173228245,387.981385619932
ITL23__595583062_stage_1_seed_1_hof_0,ITL23,30.5965337639125,34.8853666154253,38.9448587813484,43.7545068900583,49.0535786782168,53.9689746433694,59.9958334841692,66.0010887044872,72.7947781588732,79.1521728264935,85.7317487769484,92.1129943311545,98.414416707068,104.795631222817,110.629258592516,116.152631124596,121.795444253786,127.390922160249,133.099331794945,139.019549281732,144.627082772285,150.337676297533,155.635027808358,159.358469442548
ITL23__595583062_stage_1_seed_2_hof_0,ITL23,29.5979368222708,33.1118100435371,37.4611956640355,41.8544470338983,46.7402115776061,52.2568372147474,58.0360177104363,63.7801086193063,70.144932164719,76.5513528598708,83.2723595474683,90.1771073381503,96.7933280825993,102.976056527507,109.532141922193,114.920465176436,120.44782712563,125.652637812844,130.868071761436,135.90245299838,141.041148004141,146.120613019433,151.062348806685,154.653440469271
ITL23__596898838_stage_1_seed_2_hof_0,ITL23,30.8765506239608,35.003407762852,39.5314966842778,43.6649050643109,48.625404258004,54.1570995701091,59.8066019699195,66.5466613105112,73.0429415067002,79.8559123725957,86.4434273381083,93.0269577160598,99.1893152146673,105.50010295582,111.533384011109,117.311662991953,123.169062238091,129.127580977966,134.581545679005,140.232623539086,145.480125490854,151.039522643066,156.078086142358,159.88479358834
ITL23__602165685_stage_1_seed_1_hof_0,ITL23,30.0716321602839,34.2025215758067,38.4669553318917,43.4671606998836,48.2530152717163,53.6117099085367,58.7358016233885,63.773683427628,68.8827763393938,73.5621155462542,78.249196004401,82.6338398624996,86.721027481487,91.2893753377175,95.8562042192601,100.710239015991,105.659582065547,111.049927816793,117.266950036187,123.572282872926,130.514926170677,137.66662146508,144.548600266102,149.851998004928
ITL23__602165685_stage_1_seed_2_hof_0,ITL23,29.5647720861416,33.4206021939996,37.7949314624582,42.2343226680889,46.8480253909364,52.5499072274782,57.5898885836686,62.6513571098039,67.8099706039435,72.6324932075689,77.6743717472778,82.3179941796969,86.630243624296,90.9860036516372,95.7363167709333,100.914186062575,105.778419552273,111.396431473935,116.830818881806,123.483962131064,130.440059969658,137.119910876842,144.1386609981,149.496482920715
ITL23__653804581_stage_1_seed_1_hof_0,ITL23,32.5919819437318,36.8061458806435,41.5782329828354,47.1308814302394,52.8969364796045,59.4114323555451,66.8098477580853,74.6143530026254,83.6269415438441,92.872523749879,102.956868704269,113.369931570841,123.815419924521,133.763232368162,144.230344655126,153.614157572878,163.164069184098,172.147067534773,181.086260734409,189.562049669747,198.061412205744,205.525527660186,213.100016529049,NaN
ITL23__653804581_stage_1_seed_2_hof_0,ITL23,37.288057423571,41.7841193421691,47.0324234650777,52.8491033647025,59.2077342041342,65.848306992224,72.9594126095235,80.4267705403275,88.7643026981451,96.445281805166,104.625031494318,112.609544972205,120.159022427836,128.336565016739,135.750726431374,143.425260670095,151.134685108412,159.141970755056,166.745647039583,174.506181669664,182.459396906109,190.067797187321,197.545975558246,202.834707039059
ITL23__653854241_stage_1_seed_1_hof_0,ITL23,54.942942100784,62.5311058253147,70.2760855969806,78.6235879156288,87.3496813638538,96.9661441143198,106.887168248203,116.503722690178,126.979353027784,137.973725420683,148.223762896267,158.652309213541,169.902582296549,180.404743405023,191.675342692826,202.993778996946,214.544975661653,226.471892598465,238.833998301836,251.296848939208,264.673579222389,278.033490374792,NaN,NaN
ITL23__653854241_stage_1_seed_2_hof_0,ITL23,50.9487004247117,57.7363112897607,65.1801424970272,73.1344386126678,81.5095990881768,90.1084020566428,99.3691890132429,108.677983398388,117.48402320479,126.123780698178,134.459306830548,142.72148494241,150.653773851606,158.625423191941,166.209418212204,174.238232799122,182.745863966152,190.17649151077,198.431818150919,209.857124812245,226.478907218265,NaN,NaN,NaN
ITL23__654180841_stage_1_seed_1_hof_0,ITL23,53.4693280431453,60.3644252374526,69.0616165096559,77.8139101459835,87.3712455583297,96.8202911283581,107.46566308568,118.216266054877,129.292765459786,140.130062261792,150.614571901685,161.131391941723,171.105384747205,181.675736863699,191.789198498995,202.392130310489,212.656491370625,223.626828376964,234.220804985166,245.273612957419,255.919462573171,266.0970384348,274.762137790618,281.172893825809
ITL23__654180841_stage_1_seed_2_hof_0,ITL23,46.9641642290733,53.6074183056233,60.8251949798503,68.7536186030471,77.3060374699894,86.7653152037566,96.2544706775311,107.013825147418,118.074525296071,128.812986658699,139.670731670021,150.077824292629,159.909062260023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__665713811_stage_1_seed_1_hof_0,ITL23,18.8218843077005,21.5719891974819,25.5147258068057,29.3541736539615,34.4787748579492,40.6357586986294,47.5387739605563,54.1729050074178,61.3119682864174,67.9101803296544,74.5526403335381,81.1140162471785,86.8457842156713,92.473169071248,98.3054021859427,104.042472145259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__665713811_stage_1_seed_2_hof_0,ITL23,30.2087110775502,34.2640547050082,38.2357205285277,43.1406848624488,48.0526050142373,53.442284985003,58.8366784025685,64.8631499781931,70.7786883248928,76.6227968788946,82.5561592396207,88.7536832562122,94.5708876241293,100.59624876241,106.681480600263,113.0330868737,119.741528871139,126.492713564604,133.888386621244,141.13029768766,149.55586846413,158.143059561739,167.046887472557,NaN
ITL23__677088033_stage_1_seed_1_hof_0,ITL23,18.7093516184987,22.2336102080368,26.5227917008862,31.6104902211779,36.7683031357792,42.2383555745858,47.8613058277446,53.7336966109539,60.0954559525131,66.0325792916726,72.3129616761624,78.825848001813,84.6956616626004,90.7175001099648,96.2780232734675,102.599667144809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__677088033_stage_1_seed_2_hof_0,ITL23,25.3052361112898,29.2826180250822,33.0729956289603,37.7632208649565,43.0254912738642,48.9360510245637,55.6903323476499,62.6337427628123,70.5378921579145,78.1320010757017,86.5572231116103,94.8889538961449,102.867977392021,110.695311458322,117.476685738011,124.326275383708,130.896536561078,137.116111521144,143.376505707508,149.771576696991,156.462789011872,163.413552031064,169.889733427365,175.167750568392
ITL23__685806309_stage_1_seed_1_hof_0,ITL23,56.0461120005589,63.1604352610935,70.9721979771308,79.7260681454866,88.470092643325,97.8003024774485,107.979169268157,118.059829325636,129.228580555418,140.408166181634,151.742570140719,162.357126378326,173.457346398094,184.329078292855,194.923113774562,205.825371925279,217.066554574791,228.717035723178,240.551663468739,252.597111500717,265.172033624425,277.889978232539,290.01540358177,299.294269057371
ITL23__685806309_stage_1_seed_2_hof_0,ITL23,57.4460761058257,64.0316872762655,71.2423310561193,78.5487211734665,86.1591480048465,94.5264656584428,102.215446949413,110.291975276951,118.222954443183,126.809725253463,134.625553582046,143.193313841303,151.077188257972,159.853940773158,169.044150406174,178.73009980474,189.047843133566,200.624535389473,213.208750366113,226.276751138715,240.390375722249,255.202116501884,269.622301069596,280.348814170429
ITL23__685814252_stage_1_seed_1_hof_0,ITL23,14.3729051873469,16.1535265554603,18.1612279028165,20.1207647768396,22.2375069311666,24.5076868487272,26.7225855625008,29.1392348261989,31.7410198924468,34.6550392699145,37.2039469765169,40.1043601598573,42.4917598962848,45.2509484525352,48.0282522553461,50.8126603922999,53.605796581346,56.7782841822451,60.1532684523743,63.5883485273623,67.1590913787272,70.8575984434214,74.9865011733002,78.3396602431613
ITL23__685814252_stage_1_seed_2_hof_0,ITL23,16.2328529572058,18.1975945849239,20.7391223269079,23.0948835088259,25.7563473861435,28.6653267972844,31.8530364489778,34.8709973139441,38.1947855584549,41.1531377664128,44.2767217675488,47.6345158073467,50.8129154633365,54.1430237511698,57.28984760618,60.5947040243563,63.9641542189861,67.714223397048,71.0206883229347,74.9240833238608,78.4923389035612,82.3352543171823,86.0639196408114,88.9122053933727
ITL23__689300528_stage_1_seed_1_hof_0,ITL23,26.954070809414,30.6219985014978,34.9771698594193,39.5322612111232,44.3397361124859,50.0183872489013,55.936058155638,61.6704898631714,68.478803237572,75.1648091494764,82.0451060733996,89.0057109919657,95.5626210608871,102.730296923913,109.479024158313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ITL23__689300528_stage_1_seed_2_hof_0,ITL23,28.326478680161,31.9226916670855,36.2180717219806,40.309538521819,45.190996546892,50.1351124108466,55.8801339432513,62.0121204173978,68.493656828166,74.8441933193737,81.806441748818,88.341295378938,95.3110983668191,102.091097985364,108.526066797522,114.842676686553,120.982999469448,127.181501983513,133.0420771287,139.284260552261,145.054264186541,150.97008381674,156.360312307852,160.382820745763
ITL23__689306818_stage_1_seed_1_hof_0,ITL23,43.1599457758432,48.9212682945571,54.8644808217308,61.7357929404803,69.3008854298923,77.3989133584486,86.1008423641686,95.1054592008461,104.674941492858,113.913803943996,123.174216825016,132.127352496482,140.819389804928,149.92556178812,159.180406778402,168.519974418365,177.66937107699,187.687002794754,198.260946243831,209.157280749854,219.884410746566,230.809737943813,241.299736187722,248.583524347746
ITL23__689306818_stage_1_seed_2_hof_0,ITL23,39.9747054160451,45.8291725688924,53.1684887642485,61.8865675400388,71.0860088733476,80.8167288320039,91.4314558168895,101.997399826305,112.639408744427,122.57145436367,131.884001690057,141.450286776488,150.458256297852,158.868399111109,167.675260605502,176.431754886187,185.527175593666,194.811076468445,204.29858376885,214.839892078582,224.807648435246,235.027607429827,244.304608581277,251.333428107318
